city,country,stationName,stationNumber,latitude,longitude,
丽江市,永胜县,朝阳,T8360,262513,1005932,2625131005932
丽江市,永胜县,撒坝子,T8251,265310,1003227,2653101003227
丽江市,永胜县,光明,T8252,265108,1003439,2651081003439
丽江市,永胜县,大长坪,T8253,261353,1004201,2613531004201
丽江市,永胜县,三道河,T8254,261438,1003644,2614381003644
丽江市,永胜县,管理局,T8255,262804,1003830,2628041003830
丽江市,永胜县,大梨园,T8256,263901,1004259,2639011004259
丽江市,永胜县,小坪水库,T8257,262303,1003323,2623031003323
丽江市,玉龙县,红岩,T8218,265900,995644,265900995644
丽江市,玉龙县,宝山,T8216,272528,1002451,2725281002451
丽江市,玉龙县,庄房,T8215,271219,994524,271219994524
丽江市,玉龙县,奉科,T8217,273500,1002522,2735001002522
丽江市,宁蒗县,白旗,T8376,272436,1005324,2724361005324
丽江市,宁蒗县,梨园,T8377,272248,1005324,2722481005324
丽江市,宁蒗县,白草坪,T8378,270636,1004312,2706361004312
丽江市,宁蒗县,拉都河,T8379,271312,1005212,2713121005212
丽江市,华坪县,姑娘坟,T8289,264329,1011336,2643291011336
丽江市,华坪县,泥巴箐,T8290,263757,1011806,2637571011806
丽江市,华坪县,宏地,T8291,262804,1011041,2628041011041
丽江市,华坪县,良马,T8292,263129,1010705,2631291010705
丽江市,华坪县,德胜,T8293,263920,1010719,2639201010719
丽江市,华坪县,热水塘,T8294,262415,1011711,2624151011711
丽江市,华坪县,哲里,T8295,263316,1011501,2633161011501
丽江市,华坪县,清香坪,T8296,263611,1010248,2636111010248
丽江市,华坪县,丁王,T8297,264101,1010304,2641011010304
丽江市,华坪县,新火山,T8298,265208,1010933,2652081010933
丽江市,华坪县,鸡冠山,T8299,264820,1011205,2648201011205
丽江市,华坪县,大塘,T8300,265057,1011439,2650571011439
丽江市,华坪县,坝山,T8301,265011,1010913,2650111010913
丽江市,华坪县,华荣,T8302,265124,1012026,2651241012026
丽江市,华坪县,塘房,T8303,264819,1012149,2648191012149
丽江市,华坪县,衙门,T8304,264021,1012228,2640211012228
丽江市,华坪县,务坪水库,T8305,264826,1010535,2648261010535
丽江市,华坪县,龙泉,T8306,263259,1011835,2632591011835
丽江市,华坪县,龙井,T8307,263010,1012443,2630101012443
丽江市,华坪县,临江,T8308,262916,1012707,2629161012707
丽江市,古城区,大东,T8242,270858,1002358,2708581002358
丽江市,古城区,七河,T8244,264506,1001628,2645061001628
丽江市,古城区,龙山,T8243,265245,1002159,2652451002159
丽江市,古城区,金江,T8245,263759,1002127,2637591002127
丽江市,玉龙县,路西,T8227,271605,993416,271605993416
丽江市,玉龙县,黄明,T8221,274018,1002221,2740181002221
丽江市,玉龙县,住古,T8222,272708,1001300,2727081001300
丽江市,玉龙县,太和,T8219,271823,1002448,2718231002448
丽江市,玉龙县,海龙,T8220,271316,1002830,2713161002830
丽江市,玉龙县,鸣音村,T8224,271312,1002233,2713121002233
丽江市,玉龙县,头台,T8223,271655,1001548,2716551001548
丽江市,玉龙县,甲子,T8225,270916,1001810,2709161001810
丽江市,玉龙县,河源,T8233,263900,995241,263900995241
丽江市,玉龙县,新尚,T8234,270146,1000633,2701461000633
丽江市,玉龙县,新主,T8229,271604,992747,271604992747
丽江市,玉龙县,金普,T8230,264900,995548,264900995548
丽江市,玉龙县,海东,T8235,265106,1000645,2651061000645
丽江市,玉龙县,格子,T8232,270417,995334,270417995334
丽江市,玉龙县,仁和村,T8231,265317,995241,265317995241
丽江市,玉龙县,依支,T8226,272539,992721,272539992721
丽江市,玉龙县,下亨土,T8228,272616,993530,272616993530
丽江市,玉龙县,五台,T8236,264726,1001310,2647261001310
迪庆州,德钦县,佛山乡,T8901,284300,984100,284300984100
迪庆州,德钦县,云岭乡,T8903,281900,985200,281900985200
迪庆州,德钦县,拖顶乡,T8905,274600,992600,274600992600
迪庆州,德钦县,霞若乡,T8906,274800,991800,274800991800
迪庆州,德钦县,奔子栏镇,T8907,281400,991800,281400991800
迪庆州,德钦县,白马雪山丫口,T8909,282300,990020,282300990020
迪庆州,香格里拉市,尼西乡,T8951,280300,993000,280300993000
迪庆州,香格里拉市,小中甸镇,T8952,273300,994800,273300994800
迪庆州,香格里拉市,虎跳峡镇,T8953,271200,1000200,2712001000200
迪庆州,香格里拉市,格咱乡,T8954,280300,994600,280300994600
迪庆州,香格里拉市,五境乡,T8956,274200,992700,274200992700
迪庆州,香格里拉市,金江镇,T8957,270800,995000,270800995000
迪庆州,香格里拉市,上江乡,T8958,272200,993900,272200993900
迪庆州,维西县,拖枝,T8926,271100,992100,271100992100
迪庆州,维西县,白济汛乡,T8927,272200,990500,272200990500
迪庆州,维西县,攀天阁乡,T8928,272000,991400,272000991400
迪庆州,维西县,康普乡,T8929,273600,990200,273600990200
迪庆州,维西县,叶枝镇,T8930,274300,990300,274300990300
迪庆州,维西县,中路乡,T8933,271000,990900,271000990900
迪庆州,德钦县,明永冰川,T8902,282700,984600,282700984600
迪庆州,德钦县,燕门乡,T8904,280400,985500,280400985500
迪庆州,德钦县,羊拉乡,T8908,285700,990500,285700990500
迪庆州,德钦县,白马雪山122,T8910,281900,990800,281900990800
迪庆州,德钦县,羊拉铜矿,T8911,285500,990700,285500990700
迪庆州,香格里拉市,东旺乡,T8955,283400,994100,283400994100
迪庆州,香格里拉市,洛吉乡,T8960,274700,1001200,2747001001200
迪庆州,香格里拉市,三坝乡,T8961,272900,1000300,2729001000300
迪庆州,维西县,巴迪乡,T8931,273200,991800,273200991800
迪庆州,维西县,塔城镇,T8932,273700,992400,273700992400
迪庆州,维西县,维登乡,T8934,270600,991000,270600991000
迪庆州,维西县,结义站,T1201,275712,985512,275712985512
迪庆州,维西县,捧八站,T1202,275016,990228,275016990228
迪庆州,维西县,巴丁站,T1203,274904,990202,274904990202
迪庆州,维西县,梓里站,T1204,274725,990206,274725990206
迪庆州,维西县,叶枝站,T1205,274200,990229,274200990229
迪庆州,维西县,弄独站,T1206,273504,990029,273504990029
迪庆州,维西县,念里米站,T1207,273107,985935,273107985935
迪庆州,维西县,白浪统站,T1208,272532,990314,272532990314
迪庆州,维西县,碧罗站,T1209,272344,990050,272344990050
迪庆州,维西县,佳禾站,T1210,270847,990953,270847990953
迪庆州,维西县,新厂站,T1211,270801,991244,270801991244
迪庆州,维西县,富川站,T1212,270622,991011,270622991011
迪庆州,维西县,维登站,T1213,270551,991009,270551991009
迪庆州,维西县,工农站,T1214,272149,991219,272149991219
迪庆州,维西县,本村站,T1215,271130,991731,271130991731
迪庆州,维西县,三家村站,T1216,270816,992013,270816992013
迪庆州,维西县,拖枝站,T1217,270810,992259,270810992259
迪庆州,维西县,庆福站,T1218,270403,992057,270403992057
迪庆州,维西县,启别站,T1219,273444,992621,273444992621
迪庆州,维西县,章子口站,T1220,270923,991630,270923991630
迪庆州,香格里拉市,兴隆,T1261,271127,994630,271127994630
迪庆州,香格里拉市,拉木古,T1283,272022,994020,272022994020
迪庆州,香格里拉市,金江安乐站,T1263,271316,995301,271316995301
迪庆州,香格里拉市,金江后山,T1284,270929,994821,270929994821
迪庆州,德钦县,升平镇日尼站,T1249,282925,985314,282925985314
迪庆州,德钦县,升平镇鲁春站,T1247,282834,985521,282834985521
迪庆州,德钦县,升平镇贡卡站,T1248,282923,985508,282923985508
迪庆州,德钦县,升平镇阿东站,T1250,283535,985217,283535985217
迪庆州,德钦县,永仁,T1231,290400,990300,290400990300
迪庆州,德钦县,巴东,T1232,275803,985403,275803985403
迪庆州,德钦县,叶日,T1233,282700,990700,282700990700
迪庆州,德钦县,角玛,T1234,281324,991850,281324991850
迪庆州,德钦县,哈充,T1235,281234,992008,281234992008
迪庆州,德钦县,达日,T1236,283538,991038,283538991038
迪庆州,德钦县,茂顶,T1237,284300,990600,284300990600
迪庆州,德钦县,杂拉,T1238,285800,990200,285800990200
迪庆州,德钦县,南更,T1239,290900,990200,290900990200
迪庆州,德钦县,上该通,T1240,274341,992538,274341992538
迪庆州,德钦县,大村,T1241,273929,992708,273929992708
迪庆州,德钦县,施坝,T1242,274623,991526,274623991526
迪庆州,德钦县,夺松,T1243,275618,991451,275618991451
迪庆州,德钦县,粗卡桶,T1244,280326,991058,280326991058
迪庆州,德钦县,江坡,T1245,284000,984400,284000984400
迪庆州,德钦县,巴美,T1246,285040,984017,285040984017
迪庆州,香格里拉市,土官村,T1264,272202,995736,272202995736
迪庆州,香格里拉市,国光斜坡,T1265,275650,992833,275650992833
迪庆州,香格里拉市,上桥头斜坡,T1266,281007,992445,281007992445
迪庆州,香格里拉市,川吉洛玛,T1267,280124,992912,280124992912
迪庆州,香格里拉市,巴拉格宗,T1268,281806,992659,281806992659
迪庆州,香格里拉市,洛吉中村,T1269,274835,1001239,2748351001239
迪庆州,香格里拉市,岩落村,T1270,275133,1001133,2751331001133
迪庆州,香格里拉市,日先永河,T1271,281439,994516,281439994516
迪庆州,香格里拉市,季曼佩河,T1272,280117,994706,280117994706
迪庆州,香格里拉市,神川矿业,T1273,280452,994637,280452994637
迪庆州,香格里拉市,龙渣阁,T1274,273530,993324,273530993324
迪庆州,香格里拉市,麦地河,T1275,273945,993102,273945993102
迪庆州,香格里拉市,哈巴村,T1276,272305,1000815,2723051000815
迪庆州,香格里拉市,白水塔,T1277,273034,1000257,2730341000257
迪庆州,香格里拉市,纳帕海,T1278,274749,993745,274749993745
迪庆州,香格里拉市,石卡雪山,T1279,275244,993744,275244993744
迪庆州,香格里拉市,桑那水库,T1280,274951,994436,274951994436
迪庆州,香格里拉市,康斯水库,T1281,275623,994336,275623994336
迪庆州,香格里拉市,小中甸水库,T1282,273449,994750,273449994750
怒江,泸水县,洛本卓,T8440,262530,985353,262530985353
怒江,泸水县,古登,T8441,262310,985348,262310985348
怒江,泸水县,称杆,T8442,261513,985222,261513985222
怒江,泸水县,片马,T8443,260043,983733,260043983733
怒江,泸水县,大兴地,T8444,260101,985108,260101985108
怒江,泸水县,鲁掌,T8445,255852,984904,255852984904
怒江,泸水县,老窝,T8447,255158,990125,255158990125
怒江,泸水县,上江,T8448,253914,985312,253914985312
怒江,兰坪县,河西,T8480,265201,992256,265201992256
怒江,兰坪县,通甸,T8481,264134,993134,264134993134
怒江,兰坪县,中排,T8483,265210,991143,265210991143
怒江,兰坪县,石登,T8484,264407,990918,264407990918
怒江,兰坪县,啦井,T8485,262932,991624,262932991624
怒江,兰坪县,营盘,T8486,262801,990919,262801990919
怒江,兰坪县,兔峨,T8487,261141,990749,261141990749
怒江,贡山县,丙中洛,T8401,280108,983717,280108983717
怒江,贡山县,捧当,T8402,275350,984004,275350984004
怒江,贡山县,普拉底,T8405,273546,984643,273546984643
怒江,福贡县,马吉,T8420,272347,984946,272347984946
怒江,福贡县,石月亮,T8421,271513,985328,271513985328
怒江,福贡县,鹿马登,T8422,270152,985207,270152985207
怒江,福贡县,架科底,T8424,264541,985322,264541985322
怒江,福贡县,子里甲,T8425,264301,985340,264301985340
怒江,福贡县,匹河,T8426,263145,985350,263145985350
怒江,泸水县,蛮英,T8450,253458,985155,253458985155
怒江,泸水县,丙贡,T8451,253841,985022,253841985022
怒江,泸水县,大练地,T8452,254457,985150,254457985150
怒江,泸水县,新田,T8453,254827,985532,254827985532
怒江,泸水县,赖茂,T8454,254933,985107,254933985107
怒江,泸水县,支嘎登,T8455,255147,985812,255147985812
怒江,泸水县,瓦姑,T8456,255324,985344,255324985344
怒江,泸水县,苗干山,T8457,255502,985231,255502985231
怒江,泸水县,双米地,T8458,255930,985205,255930985205
怒江,泸水县,荣华,T8459,254937,990528,254937990528
怒江,泸水县,崇仁,T8460,255317,990357,255317990357
怒江,泸水县,银坡,T8461,255327,990025,255327990025
怒江,泸水县,三河,T8462,255549,984612,255549984612
怒江,泸水县,鲁祖,T8463,260021,984736,260021984736
怒江,泸水县,风雪丫口,T8464,255823,984100,255823984100
怒江,泸水县,岗房,T8465,260658,983540,260658983540
怒江,泸水县,自基,T8466,260119,985206,260119985206
怒江,泸水县,团结,T8467,260513,985250,260513985250
怒江,泸水县,四排拉多,T8468,260702,984953,260702984953
怒江,泸水县,自扁王基,T8478,260302,985014,260302985014
怒江,泸水县,姚家坪,T8469,255829,984237,255829984237
怒江,泸水县,赤耐乃,T8470,260956,985103,260956985103
怒江,泸水县,前进,T8471,261254,985211,261254985211
怒江,泸水县,堵堵洛,T8472,261719,984802,261719984802
怒江,泸水县,勒墨,T8473,262116,984947,262116984947
怒江,泸水县,俄夺罗,T8474,261903,985503,261903985503
怒江,泸水县,色仲,T8475,262331,985147,262331985147
怒江,泸水县,马狂底,T8476,262311,985532,262311985532
怒江,泸水县,金满,T8477,262538,985138,262538985138
怒江,泸水县,保登,T8479,262853,985355,262853985355
怒江州,福贡,布腊,T8427,273018,984901,273018984901
怒江州,福贡,古当,T8428,272745,985245,272745985245
怒江州,福贡,乔底,T8430,271936,985120,271936985120
怒江州,福贡,亚朵,T8434,270900,985216,270900985216
怒江州,福贡,腊马洛,T8436,270201,985256,270201985256
怒江州,福贡,施底,T8439,265652,985120,265652985120
怒江州,福贡,普洛,T8576,263031,985429,263031985429
怒江州,兰坪,下甸,T8493,264453,993014,264453993014
怒江州,兰坪,龙潭,T8500,263708,992808,263708992808
怒江州,兰坪,大竹箐,T8511,264116,991517,264116991517
怒江州,贡山,永拉嘎,T8418,274948,984134,274948984134
怒江州,兰坪县,共兴,T8505,265223,992047,265223992047
怒江州,兰坪县,德庆,T8506,265600,990835,265600990835
怒江州,兰坪县,碧玉河,T8508,265907,991359,265907991359
怒江州,兰坪县,大土基,T8510,264915,991022,264915991022
怒江州,福贡,木加甲,T8429,272637,984906,272637984906
怒江州,福贡,石门登,T8431,271552,985544,271552985544
怒江州,福贡,米俄洛,T8432,271343,985321,271343985321
怒江州,福贡,资古朵,T8433,271106,985255,271106985255
怒江州,福贡,娃吐娃,T8435,270549,985219,270549985219
怒江州,福贡,赤恒底,T8437,265902,985143,265902985143
怒江州,福贡,达普洛,T8438,265830,985248,265830985248
怒江州,福贡,古泉,T8570,265224,985141,265224985141
怒江州,福贡,维独,T8571,264818,985250,264818985250
怒江州,福贡,俄科罗,T8572,264437,985419,264437985419
怒江州,福贡,金秀谷,T8573,264018,985341,264018985341
怒江州,福贡,亚谷,T8574,263838,985410,263838985410
怒江州,福贡,瓦娃,T8575,263545,985433,263545985433
怒江州,兰坪,高坪,T8490,263041,992543,263041992543
怒江州,贡山,双拉娃,T8552,274547,983728,274547983728
怒江州,贡山,双拉,T8558,275615,983957,275615983957
怒江州,贡山,迪麻洛,T8551,275535,984257,275535984257
怒江州,兰坪县,来龙,T8489,262723,992816,262723992816
怒江州,兰坪县,箐门,T8491,262137,992244,262137992244
怒江州,兰坪县,德胜,T8498,264932,992857,264932992857
怒江州,兰坪县,金凤,T8488,262416,992546,262416992546
怒江州,兰坪县,桃树,T8492,263149,992121,263149992121
怒江州,兰坪县,山神庙,T8495,262725,991850,262725991850
怒江州,兰坪县,黄木,T8496,263746,993302,263746993302
怒江州,兰坪县,河边,T8501,264612,992651,264612992651
怒江州,兰坪县,小格拉,T8512,263849,990945,263849990945
怒江州,兰坪县,白羊,T8514,262944,991112,262944991112
怒江州,兰坪县,大华,T8516,263059,991337,263059991337
怒江州,兰坪县,果力,T8517,260950,990804,260950990804
昭通市,鲁甸,新街,T7945,272553,1032617,2725531032617
昭通市,鲁甸,梭山,T7947,271830,1031350,2718301031350
昭通市,鲁甸,水磨,T7948,271418,1032407,2714181032407
昭通,绥江,板栗站,T8105,283121,1035921,2831211035921
昭通市,威信县,罗布站,T8167,275724,1050253,2757241050253
昭通,彝良,小草坝,T8075,274619,1041527,2746191041527
昭通,彝良县,河湾,T8097,273959,1040546,2739591040546
昭通,镇雄,以勒,T8128,273707,1050822,2737071050822
昭通,镇雄,塘房,T8130,272925,1045720,2729251045720
昭通,镇雄,五德,T8133,273432,1044347,2734321044347
昭通,镇雄,雨河,T8134,274451,1045041,2744511045041
昭通,大关,寿山,T8022,275427,1035426,2754271035426
昭通市,大关,玉碗站,T8025,274027,1035226,2740271035226
昭通,大关,高桥,T8026,280218,1035131,2802181035131
昭通,盐津,普洱站,T8001,281444,1040943,2814441040943
昭通,盐津,兴隆站,T8004,281611,1042253,2816111042253
昭通,盐津,中和站,T8005,281575,1040917,2815751040917
昭通,盐津,豆沙站,T8007,280218,1040712,2802181040712
昭通,盐津,落雁站,T8008,281238,1041522,2812381041522
昭通,盐津,柿子站,T8009,275857,1041117,2758571041117
昭通,巧家,东坪,T7971,271910,1030333,2719101030333
昭通,巧家,崇溪,T7972,265139,1030754,2651391030754
昭通,巧家,包谷垴,T7974,265903,1032057,2659031032057
昭通,巧家,金塘,T7975,264659,1025929,2646591025929
昭通,巧家,马树,T7977,264525,1031450,2645251031450
昭通,巧家,药山,T7978,270517,1030214,2705171030214
昭通,巧家,新店,T7979,270625,1031515,2706251031515
昭通,巧家,老气象站,T7981,265430,1025502,2654301025502
昭通,永善县,团结,T8046,281220,1035057,2812201035057
昭通,永善县,务基,T8047,280639,1033002,2806391033002
昭通市,永善县,水竹站,T8049,275642,1034024,2756421034024
昭通,昭阳区,苏甲,T7905,272938,1032844,2729381032844
昭通,昭阳区,炎山,T7907,272832,1031243,2728321031243
昭通,昭阳区,旧圃镇,T7912,272317,1033934,2723171033934
昭通,昭阳区,乐居,T7914,272534,1033523,2725341033523
昭通,昭阳区,凤凰,T7915,271852,1034216,2718521034216
昭通市,鲁甸,龙头山,T7942,270556,1032248,2705561032248
昭通市,鲁甸,火德红,T7944,270239,1032801,2702391032801
昭通市,鲁甸,小寨,T7941,271140,1032857,2711401032857
昭通市,鲁甸,江底,T7946,270045,1033613,2700451033613
昭通市,鲁甸,乐红,T7943,271025,1031656,2710251031656
昭通市,鲁甸县,龙树站,T7949,271859,1032743,2718591032743
昭通市,鲁甸县,马鹿沟站,T7950,270731,1033003,2707311033003
昭通市,鲁甸县,鸭子塘站,T7951,270919,1033406,2709191033406
昭通市,鲁甸县,田合站,T7952,271516,1033327,2715161033327
昭通市,水富,高滩,T8110,282638,1041531,2826381041531
昭通市,水富,太平,T8111,283308,1041343,2833081041343
昭通市,绥江,会仪站,T8101,283912,1041459,2839121041459
昭通市,绥江,南岸站,T8102,283923,1035151,2839231035151
昭通市,绥江,新滩站,T8103,283822,1040955,2838221040955
昭通市,绥江,中城站,T8104,283642,1035544,2836421035544
昭通市,绥江县,东风水库,T8106,283527,1041412,2835271041412
昭通市,绥江县,中村,T8107,282759,1035515,2827591035515
昭通市,绥江县,清水,T8108,282827,1040038,2828271040038
昭通市,绥江县,石龙,T8109,283759,1040741,2837591040741
昭通市,绥江县,关村水库,T8112,283529,1035145,2835291035145
昭通市,绥江县,互助芭蕉溪,T8113,283419,1035116,2834191035116
昭通市,绥江县,凤凰桥水库,T8114,283429,1035548,2834291035548
昭通市,绥江县,马刁林,T8115,283525,1035446,2835251035446
昭通市,绥江县,良姜村,T8116,283338,1035452,2833381035452
昭通市,绥江县,坳口,T8117,282613,1035630,2826131035630
昭通市,绥江县,铜厂,T8118,283103,1035552,2831031035552
昭通市,绥江县,双河,T8119,283234,1035739,2832341035739
昭通市,绥江县,关口,T8120,282605,1040230,2826051040230
昭通市,绥江县,罗坪村水库,T1851,282305,1040325,2823051040325
昭通市,绥江县,中坝,T1852,283127,1040055,2831271040055
昭通市,绥江县,中岭,T1853,283102,1040244,2831021040244
昭通市,绥江县,大湾口,T1854,283248,1040506,2832481040506
昭通市,绥江县,银厂,T1855,283403,1040514,2834031040514
昭通市,绥江县,石溪村,T1856,283727,1040245,2837271040245
昭通市,绥江县,三渡,T7963,283608,1040825,2836081040825
昭通,威信县,水田站,T8168,274539,1051505,2745391051505
昭通,威信县,石坎,T8162,274721,1050859,2747211050859
昭通,威信县,长安站,T8165,275037,1044906,2750371044906
昭通市,威信县,高田站,T8161,275649,1050956,2756491050956
昭通市,威信县,三桃站,T8163,275438,1045659,2754381045659
昭通市,威信县,旧城站,T8164,280132,1050303,2801321050303
昭通市,威信县,过街楼,T8169,275014,1050806,2750141050806
昭通市,威信县,旧城,T8170,280138,1050386,2801381050386
昭通市,威信县,大塘,T8171,274708,1044643,2747081044643
昭通市,威信县,斑鸠,T8172,274924,1045335,2749241045335
昭通,彝良,荞山,T8076,273412,1041224,2734121041224
昭通市,彝良,龙海站,T8077,274620,1042223,2746201042223
昭通市,彝良,奎香站,T8078,272236,1041539,2722361041539
昭通市,彝良,树林站,T8079,272914,1042037,2729141042037
昭通,彝良县,洛旺,T8080,274617,1043530,2746171043530
昭通,彝良县,中厂,T8081,274918,1044004,2749181044004
昭通,彝良县,柳溪,T8082,274622,1043102,2746221043102
昭通,彝良县,坪上,T8083,274448,1043147,2744481043147
昭通,彝良县,三合,T8084,275132,1042346,2751321042346
昭通,彝良县,甘家坝,T8085,275123,1043030,2751231043030
昭通,彝良县,镇河,T8086,274237,1042139,2742371042139
昭通,彝良县,石笋,T8087,274455,1042452,2744551042452
昭通,彝良县,金竹,T8088,274547,1041335,2745471041335
昭通,彝良县,大雄,T8089,274528,1041708,2745281041708
昭通,彝良县,龙安,T8090,274408,1040848,2744081040848
昭通,彝良县,后山,T8091,274304,1040545,2743041040545
昭通,彝良县,两河,T8092,274923,1041014,2749231041014
昭通,彝良县,田黃,T8093,275340,1041118,2753401041118
昭通,彝良县,庙林,T8094,274406,1040147,2744061040147
昭通,彝良县,发达,T8095,273326,1040652,2733261040652
昭通,彝良县,新场,T8096,273529,1040153,2735291040153
昭通,彝良县,毛坪,T8098,273214,1035940,2732141035940
昭通,彝良县,大寨,T8099,273105,1035511,2731051035511
昭通,彝良县,龙洞,T8010,272324,1040734,2723241040734
昭通,彝良县,仙马,T7932,272521,1041007,2725211041007
昭通,彝良县,寸田,T7933,272410,1041712,2724101041712
昭通,彝良县,海子,T7934,273316,1041551,2733161041551
昭通,彝良县,新场,T7935,273609,1042007,2736091042007
昭通,彝良县,猴街,T7936,273425,1041431,2734251041431
昭通,彝良县,田坝,T7937,273851,1041120,2738511041120
昭通,彝良县,管坝,T7938,273005,1042401,2730051042401
昭通,彝良县,林场,T7939,274848,1041446,2748481041446
昭通,彝良县,黑拉,T7940,272204,1041202,2722041041202
昭通,彝良县,钟鸣,T8071,274838,1040351,2748381040351
昭通,彝良县,恒底,T8072,271908,1041156,2719081041156
昭通,彝良县,簸以,T8073,273005,1040354,2730051040354
昭通,镇雄,罗坎,T8121,274354,1044028,2743541044028
昭通市,镇雄,坪上,T8123,272629,1043917,2726291043917
昭通市,镇雄,大湾,T8124,274044,1050307,2740441050307
昭通市,镇雄,林口,T8125,273038,1050124,2730381050124
昭通市,镇雄,芒部,T8127,273721,1045130,2737211045130
昭通市,镇雄,母享,T8129,273356,1051114,2733561051114
昭通市,镇雄,泼机,T8131,272437,1045828,2724371045828
昭通市,镇雄,黑树,T8132,272754,1051248,2727541051248
昭通市,镇雄,花朗,T8135,274310,1050612,2743101050612
昭通市,镇雄,杉树,T8136,274024,1042526,2740241042526
昭通市,镇雄,盐源,T8137,274031,1043751,2740311043751
昭通市,镇雄,木桌,T8138,274031,1043719,2740311043719
昭通市,镇雄,坡头,T8139,274016,1051305,2740161051305
昭通市,镇雄,牛场,T8122,273044,1043409,2730441043409
昭通市,镇雄,碗厂,T8126,273821,1043028,2738211043028
昭通市,镇雄,尖山,T8140,273621,1045518,2736211045518
昭通市,镇雄县,彭家寨,T8141,272207,1044256,2722071044256
昭通市,镇雄县,半沟,T8142,272515,1044837,2725151044837
昭通市,镇雄县,沙湾,T8143,272550,1050114,2725501050114
昭通市,镇雄县,李官营,T8144,272634,1050028,2726341050028
昭通市,镇雄县,大院子,T8145,272628,1045838,2726281045838
昭通市,镇雄县,岩上,T8146,272834,1045555,2728341045555
昭通市,镇雄县,垮山,T8147,272947,1045706,2729471045706
昭通市,镇雄县,头屯,T8148,271916,1045249,2719161045249
昭通市,镇雄县,郭家河,T8149,272110,1045528,2721101045528
昭通市,镇雄县,银厂,T8150,272614,1050740,2726141050740
昭通市,镇雄县,令牌山,T8151,274207,1044831,2742071044831
昭通市,镇雄县,乌木,T8152,274152,1045042,2741521045042
昭通市,镇雄县,元孔,T8153,273953,1044730,2739531044730
昭通市,镇雄县,大地,T8154,273543,1045348,2735431045348
昭通市,镇雄县,环山,T8155,273929,1045706,2739291045706
昭通市,镇雄县,雷打坡,T8156,274201,1044045,2742011044045
昭通市,镇雄县,小溪坝,T8157,274539,1044039,2745391044039
昭通市,镇雄县,寨上,T8158,274119,1044208,2741191044208
昭通市,镇雄县,大水溪,T8159,273718,1044542,2737181044542
昭通市,镇雄县,桶山,T8160,272931,1043306,2729311043306
昭通,大关,木杆,T8021,280853,1035813,2808531035813
昭通市,大关,天星站,T8023,275031,1035827,2750311035827
昭通,大关,吉利,T8024,280039,1040024,2800391040024
昭通市,大关县,悦乐,T8027,274931,1034647,2749311034647
昭通市,大关县,黄葛,T8028,275040,1035213,2750401035213
昭通市,大关县,幸福,T8029,274225,1035956,2742251035956
昭通市,大关县,团结,T8030,273922,1034617,2739221034617
昭通,盐津,牛寨站,T8006,280655,1042207,2806551042207
昭通市,盐津县,盐井站,T1858,280637,1041352,2806371041352
昭通市,盐津县,滩头站,T8002,281858,1041611,2818581041611
昭通市,盐津县,庙坝站,T8003,275731,1041955,2757311041955
昭通市,盐津县,万和,T8014,280949,1042006,2809491042006
昭通市,盐津县,麻柳,T8011,275329,1042605,2753291042605
昭通市,盐津县,艾田,T8012,281748,1041543,2817481041543
昭通市,盐津县,串丝,T8013,281907,1040759,2819071040759
昭通市,盐津县,新田,T8015,281709,1041640,2817091041640
昭通市,盐津县,大田,T8016,281353,1042230,2813531042230
昭通市,盐津县,共和,T8017,281315,1041932,2813151041932
昭通市,盐津县,龙塘,T8018,281147,1041449,2811471041449
昭通市,盐津县,芭蕉,T8019,280412,1041624,2804121041624
昭通市,盐津县,黄草,T8020,275905,1041611,2759051041611
昭通市,盐津县,流场,T7953,275410,1041952,2754101041952
昭通市,盐津县,岔河,T7954,275816,1040718,2758161040718
昭通市,盐津县,花包,T7955,281038,1041255,2810381041255
昭通市,盐津县,万古,T7956,280421,1040824,2804211040824
昭通市,盐津县,水田,T7957,280516,1041242,2805161041242
昭通市,盐津县,蒿芝,T7958,281037,1042145,2810371042145
昭通市,盐津县,中堡,T7959,280749,1040239,2807491040239
昭通市,盐津县,沿江,T7960,281339,1040459,2813391040459
昭通市,盐津县,灯草,T7961,281629,1040652,2816291040652
昭通市,盐津县,箭坝,T7962,281843,1041040,2818431041040
昭通市,巧家,老店,T7973,265544,1031636,2655441031636
昭通市,巧家,蒙姑,T7976,263427,1030243,2634271030243
昭通市,巧家,普谷,T7982,271239,1031043,2712391031043
昭通市,巧家,山堡,T7983,271545,1030739,2715451030739
昭通市,巧家,铅厂,T7984,265645,1031348,2656451031348
昭通市,巧家,树坡,T7985,265325,1031243,2653251031243
昭通市,巧家,兴隆,T7986,264839,1030156,2648391030156
昭通市,巧家,木桥,T7987,265034,1031425,2650341031425
昭通市,巧家,小海子水库,T7988,264558,1031257,2645581031257
昭通市,巧家,老箐,T7989,264439,1032113,2644391032113
昭通市,巧家,杉曲,T7990,270451,1031345,2704511031345
昭通市,巧家,牛角,T7991,270201,1031146,2702011031146
昭通市,巧家,老屋,T7992,265147,1031022,2651471031022
昭通市,巧家,马洪,T7993,265012,1030441,2650121030441
昭通市,巧家,安居,T7994,265252,1030622,2652521030622
昭通市,巧家,油房,T7995,271818,1025651,2718181025651
昭通市,巧家,牛泥塘,T7996,263750,1030240,2637501030240
昭通市,巧家,核桃,T7997,270245,1025858,2702451025858
昭通市,巧家,大竹,T7998,270727,1025837,2707271025837
昭通市,巧家,半箐,T7999,270857,1030507,2708571030507
